_id,value
"AllStar",1.0
"AllYouCanEat",1.0
"Alla",2.0
"Allen",1.0
"Allergy",1.0
"Alley",2.0
"Alligator",5.0
"Allinall",6.0
"Allow",2.0
"Allyson",2.0
"Almond",7.0
"Almonds",1.0
"Almost",22.0
"Aloha",12.0
"Along",21.0
"Aloo",4.0
"Alot",1.0
"Alps",1.0
"Already",2.0
"Alright",22.0
"Als",21.0
"Alsditch",1.0
"Also",322.0
"Alsoone",1.0
"Alternating",1.0
"Although",113.0
"Altogether",2.0
"Always",36.0
"Am",9.0
"Amanda",3.0
"Amares",1.0
"Amaretto",1.0
"Amateurish",1.0
"Amazing",54.0
"Amazingly",6.0
"Amber",19.0
"Ambiance",18.0
"Ambien",1.0
"Ambience",10.0
"Ambient",2.0
"Ameerah",1.0
"Amen",2.0
"America",28.0
"American",121.0
"AmericanItalian",1.0
"Americana",1.0
"Americanaized",1.0
"Americanized",30.0
"Americanizes",1.0
"Americano",9.0
"Americanos",2.0
"Americans",18.0
"Americanstyle",3.0
"Americas",19.0
"Amex",1.0
"Amish",3.0
"Amok",1.0
"Among",2.0
"Amore",1.0
"Amount",1.0
"Ample",4.0
"Amsterdam",1.0
"Amuse",2.0
"Amy",25.0
"AmyD",1.0
"Amys",2.0
"An",58.0
"Ana",2.0
"Anaheim",3.0
"Anatomy",1.0
"Anazazi",2.0
"Ancestral",1.0
"Ancho",2.0
"Anchor",1.0
"Anchovies",3.0
"Ancient",1.0
"And",1127.0
"AndHmmWell",1.0
"AndIm",1.0
"Andersen",1.0
"Anderson",2.0
"Andiamo",1.0
"Andre",13.0
"Andrea",4.0
"Andreoli",2.0
"Andreolis",1.0
"Andres",5.0
"Andrew",4.0
"Andrews",5.0
"Andthey",1.0
"Andvanilla",1.0
"Angasaurus",1.0
"Angel",16.0
"Angela",6.0
"AngelaI",1.0
"Angeles",7.0
"AngelesHacienda",1.0
"Angelesjust",1.0
"Angelina",1.0
"Angels",4.0
"Angus",7.0
"Anibal",1.0
"Animal",8.0
"Anime",1.0
"Anise",1.0
"Anita",1.0
"Ann",1.0
"Anna",1.0
"Anne",3.0
"Annie",1.0
"Anniversary",9.0
"Annnnd",1.0
"Annnnnnnnnndddddddd",1.0
"Annoying",1.0
"Anns",1.0
"Another",124.0
"Ansel",1.0
"Answer",1.0
"Anthem",1.0
"Anthony",3.0
"Anthropolgie",1.0
"Anthropologie",1.0
"Anti",2.0
"Anticipation",2.0
"Antipasto",3.0
"Antonio",2.0
"Any",27.0
"Anybody",2.0
"Anyhoo",3.0
"AnyhooI",1.0
"Anyhow",6.0
"Anyone",13.0
"Anything",8.0
"Anytime",3.0
"Anyway",110.0
"Anywayas",1.0
"Anyways",47.0
"AnywaysI",2.0
"Anywaysnever",1.0
"Anywaysthe",2.0
"Anywhere",3.0
"Anywho",5.0
"Anywhooooo",1.0
"Ao",8.0
"Aok",3.0
"Aokay",1.0
"Aoki",1.0
"Apache",5.0
"Apart",1.0
"Apartment",1.0
"Apleebees",1.0
"Aplenty",1.0
"Aplus",2.0
"Apolo",1.0
"App",6.0
"Apparently",55.0
"Appetite",3.0
"Appetito",1.0
"Appetizer",11.0
"Appetizers",10.0
"Apple",27.0
"Applebees",12.0
"Applebeesesque",1.0
"Apples",5.0
"Appleton",1.0
"Applewood",1.0
"Appreciated",1.0
"Appropriate",1.0
"Approved",1.0
"Approx",1.0
"Apps",3.0
"Apricot",2.0
"April",13.0
"Aquavit",2.0
"Arabian",1.0
"Arabic",6.0
"Arbor",1.0
"Arborio",1.0
"Arbuckles",1.0
"Arcadia",34.0
"Arcadian",1.0
"Arcadiaotherwise",1.0
"ArcardiaBiltmore",2.0
"Arcas",1.0
"Are",43.0
"Area",24.0
"Areas",2.0
"Arena",5.0
"Arent",3.0
"Arepa",3.0
"Arepas",4.0
"Argentenian",1.0
"Argentina",2.0
"Argentine",2.0
"Argh",1.0
"Arigato",1.0
"Arik",1.0
"Arizona",239.0
"ArizonaThis",1.0
"Arizonait",1.0
"Arizonan",1.0
"Arizonans",1.0
"Arizonas",5.0
"Arizonastyle",1.0
"Arizonians",2.0
"Ark",2.0
"Arlecchino",11.0
"Arlecchinos",3.0
"Arlin",3.0
"Arlington",1.0
"Armadillo",2.0
"Armagnac",1.0
"Armandos",1.0
"Armed",4.0
"Armenian",1.0
"Army",4.0
"Arnie",1.0
"Arnold",9.0
"Aroma",1.0
"Around",3.0
"Arrghhh",1.0
"Arriba",8.0
"Arribas",5.0
"Arrived",6.0
"Arriving",6.0
"Arrogance",1.0
"Arrogant",8.0
"Arrondissement",1.0
"Arrowhead",8.0
"Arroz",3.0
"Art",9.0
"Artesia",2.0
"Arthur",4.0
"Artichoke",13.0
"Arties",1.0
"Artificially",1.0
"Artisan",2.0
"Artois",2.0
"Arts",3.0
"Artwalk",1.0
"Arugala",1.0
"Arugula",2.0
"As",503.0
"Asada",20.0
"Asado",6.0
"AsadoAwesome",1.0
"Asahi",4.0
"Asain",1.0
"Asanebo",1.0
"Ash",4.0
"Ashley",7.0
"Asi",3.0
"Asia",13.0
"Asiago",1.0
"Asian",143.0
"AsianCuban",1.0
"AsianMexican",1.0
"Asianinspired",2.0
"Asians",3.0
"Aside",26.0
"Asidely",1.0
"Ask",13.0
"Asked",4.0
"Asking",1.0
"Asparagus",10.0
"Aspen",4.0
"Ass",5.0
"Assistant",1.0
"Association",2.0
"Asst",1.0
"Assuming",2.0
"Astroglide",1.0
"At",272.0
"Ate",9.0
"Athena",1.0
"Athenian",5.0
"Athens",2.0
"Atkins",3.0
"Atlanta",1.0
"Atlantic",3.0
"Atlas",12.0
"Atleast",1.0
"Atmosphere",40.0
"Atmospherewise",1.0
"Atoyac",8.0
"Attached",1.0
"Attack",8.0
"Attended",1.0
"Attention",5.0
"Attentive",2.0
"Attic",1.0
"Atypical",1.0
"Au",11.0
"Audrey",7.0
"August",6.0
"AugustSeptember",1.0
"Aunt",8.0
"Aussie",1.0
"Austin",10.0
"Austrailan",1.0
"Austrailia",1.0
"Australia",2.0
"Australian",2.0
"Authentic",7.0
"Authentically",1.0
"Authenticity",1.0
"Authors",1.0
"Auto",1.0
"Automotive",3.0
"Autumn",1.0
"Av",6.0
"Avacodo",1.0
"Availability",2.0
"Available",1.0
"Avalanche",2.0
"Ave",58.0
"Avenidas",1.0
"Aventinus",1.0
"Avenue",40.0
"Avenues",1.0
"Average",12.0
"AverageFair",1.0
"Aves",1.0
"Avina",7.0
"Avocado",18.0
"Avoid",9.0
"Aw",1.0
"Award",1.0
"Awatukee",2.0
"Away",2.0
"Awaze",1.0
"Awesome",65.0
"Awesomely",2.0
"Awful",2.0
"Awkward",3.0
"Awww",1.0
"Awwwshit",1.0
"Awwwwwwed",1.0
"Ay",1.0
"Aye",1.0
"Ayesha",4.0
"Ayeshas",2.0
"Az",9.0
"Azkaban",1.0
"Azs",1.0
"Aztec",1.0
"Aztecs",2.0
"Azz",1.0
"B",64.0
"BACK",6.0
"BACKGROUND",2.0
"BAD",19.0
"BAG",1.0
"BAH",1.0
"BAKERY",1.0
"BALLS",2.0
"BAM",4.0
"BAR",3.0
"BARCADIA",1.0
"BARELY",1.0
"BARF",1.0
"BARSMITH",1.0
"BASICALLY",1.0
"BATHROOM",1.0
"BATTERED",2.0
"BAY",2.0
"BB",2.0
"BBB",1.0
"BBD",1.0
"BBQ",266.0
"BBQSchwarBQ",1.0
"BBQed",2.0
"BBQs",1.0
"BBs",1.0
"BCS",1.0
"BD",2.0
"BDSM",1.0
"BE",12.0
"BEAN",1.0
"BEAVER***************",1.0
"BECAUSE",1.0
"BEEF",1.0
"BEEN",1.0
"BEER",7.0
"BEERS",2.0
"BEFORE",5.0
"BEGAN",1.0
"BEGS",2.0
"BEHIND",1.0
"BEIGNETS",1.0
"BEING",2.0
"BELLY",1.0
"BEPs",1.0
"BEST",74.0
"BEST*",1.0
"BETTER",3.0
"BETWEEN",1.0
"BEWARE",2.0
"BEYOND",1.0
"BF",46.0
"BFD",1.0
"BFF",9.0
"BFFs",3.0
"BFast",1.0
"BFgot",1.0
"BFs",1.0
"BG",4.0
"BIANCOVERDE",1.0
"BIG",28.0
"BIGGEST",1.0
"BILL",1.0
"BINGO",1.0
"BIRFDAY",1.0
"BITCHEN",1.0
"BITE",1.0
"BIg",1.0
"BJ",11.0
"BJs",11.0
"BK",1.0
"BLACKLIST",1.0
"BLAND",5.0
"BLD",6.0
"BLECH",1.0
"BLISS",1.0
"BLOODY",1.0
"BLOWN",1.0
"BLT",32.0
"BLUEEYES",1.0
"BMW",1.0
"BN",1.0
"BO",1.0
"BOB",1.0
"BOBA",7.0
"BOGO",2.0
"BOGOall",2.0
"BOGOs",2.0
"BOMB",4.0
"BOMBcom",1.0
"BONE",1.0
"BONNIE",1.0
"BONUS",2.0
"BOO",3.0
"BOOZE",3.0
"BOP",1.0
"BORING",3.0
"BOTH",4.0
"BOTTLED",1.0
"BOTTOM",1.0
"BOX",2.0
"BOYS",1.0
"BP",1.0
"BREAD",4.0
"BREAKFAST",5.0
"BRIGHTEST",1.0
"BRO",1.0
"BROUGHT",1.0
"BRUNCH**",1.0
"BS",7.0
"BT",1.0
"BTL",1.0
"BTW",28.0
"BTWnot",1.0
"BTWsomething",1.0
"BUCKS",1.0
"BUFFET",7.0
"BUFFETS",1.0
"BUGS",2.0
"BUILD",1.0
"BUMMER",1.0
"BUN",1.0
"BUNS",1.0
"BURGER",2.0
"BURGERS",1.0
"BURNT",1.0
"BURRO",2.0
"BURT",2.0
"BUS",1.0
"BUSIER",2.0
"BUSINESS",1.0
"BUSTED",1.0
"BUSY",1.0
"BUT",30.0
"BUTTER",2.0
"BUTthe",2.0
"BWR",2.0
"BY",4.0
"BYE",1.0
"BYO",1.0
"BYOB",25.0
"BYOBing",1.0
"BYOP",2.0
"B_R_E_A_D",2.0
"Ba",1.0
"BaYar",1.0
"Bab",1.0
"Baba",7.0
"Babaganoush",1.0
"Babaghannuj",1.0
"Babaloos",2.0
"Babas",2.0
"Babbo",6.0
"Babbos",1.0
"Babelfish",2.0
"BabiesRUs",1.0
"Babloos",1.0
"Baby",13.0
"BabySunflowerI",1.0
"Babybel",2.0
"Bacardi",4.0
"Bacchanal",4.0
"Baccio",1.0
"Bachelor",1.0
"Bachelorette",1.0
"Back",24.0
"Bacon",60.0
"Baconbutit",1.0
"Bacons",1.0
"Bad",28.0
"Badman",2.0
"Bag",2.0
"Bagel",9.0
"Bagels",6.0
"Bagles",2.0
"Bah",3.0
"Bahaman",1.0
"Bahamas",3.0
"Bahn",1.0
"Bahooka",1.0
"Baileys",2.0
"Baiz",5.0
"Baja",12.0
"Bak",1.0
"Bake",2.0
"Baked",20.0
"Baker",1.0
"Bakers",1.0
"Bakery",20.0
"Bakeshop",1.0
"Baklava",1.0
"Ball",2.0
"Balls",3.0
"Balsamic",4.0
"Balsamico",1.0
"Baltimore",1.0
"Balut",1.0
"Bam",2.0
"Bamboo",1.0
"Ban",5.0
"Banana",17.0
"BananaPecan",1.0
"Bananas",3.0
"Band",5.0
"BandAids",1.0
"Bandara",2.0
"Bandera",6.0
"Bandido",3.0
"Bandidos",1.0
"Bang",1.0
"Bangan",1.0
"Bangers",1.0
"Bangkok",6.0
"Bangle",1.0
"Banh",12.0
"Bank",1.0
"Banner",1.0
"Bao",1.0
"Bap",2.0
"Bar",62.0
"BarBQue",2.0
"Barack",2.0
"Barbacoa",5.0
"Barbara",7.0
"Barbaras",1.0
"Barbecue",3.0
"Barbeque",3.0
"Barbie",1.0
"Barbier",1.0
"Barcadi",1.0
"Barcelona",7.0
"Bards",2.0
"Bare",3.0
"Barely",1.0
"Barista",2.0
"Baristas",1.0
"Barley",2.0
"Barn",1.0
"Barnes",6.0
"Barney",1.0
"Barneys",2.0
"BarneysIve",1.0
"Barns",1.0
"Barqs",2.0
"Barrel",9.0
"Barrels",1.0
"BarrettJackson",1.0
"Barrio",19.0
"Barron",1.0
"Barry",1.0
"Bars",3.0
"Bartender",7.0
"Bartenders",2.0
"Bartendersnicest",1.0
"Baseball",2.0
"Based",18.0
"Baseline",4.0
"Basement",1.0
"Bashas",7.0
"Basic",1.0
"Basically",17.0
"Basicallythis",2.0
"Basil",37.0
"Basile",1.0
"Basket",1.0
"Baskin",2.0
"Baskins",1.0
"Basque",1.0
"Bass",11.0
"Bastard",3.0
"Bastardization",2.0
"Bat",1.0
"Bathroom",1.0
"Bathrooms",5.0
"Batman",1.0
"Batmanesque",1.0
"Baton",1.0
"Batons",1.0
"Batter",1.0
"Battered",1.0
"Batura",1.0
"Baumard",1.0
"Bavaria",2.0
"Bay",26.0
"Baybut",1.0
"Baynchaiv",1.0
"Bayrn",1.0
"Bberry",1.0
"Bboy",1.0
"Bbq",2.0
"Bday",1.0
"Be",61.0
"Bea",1.0
"Beach",13.0
"Beads",1.0
"Beamish",1.0
"Bean",25.0
"Beans",26.0
"Bear",11.0
"Bearclaw",1.0
"Beard",4.0
"Bearly",1.0
"Bearnaise",6.0
"Bears",13.0
"Beast",1.0
"Beat",1.0
"Beatch",1.0
"Beattles",1.0
"Beau",4.0
"Beaus",4.0
"Beautiful",32.0
"Beautifully",2.0
"Beauty",1.0
"Beaver",6.0
"Because",69.0
"Becker",1.0
"Beckett",1.0
"Becketts",6.0
"Beckinsale",3.0
"Bed",1.0
"Bee",2.0
"Beef",105.0
"BeefMy",1.0
"Beefsteak",1.0
"Been",30.0
"Beer",63.0
"Beerbread",1.0
"Beergarita",1.0
"Beers",13.0
"Beerwise",2.0
"Bees",1.0
"Beet",3.0
"Beetlejuice",1.0
"Beets",6.0
"Befo",1.0
"Before",33.0
"Beginning",1.0
"Behind",2.0
"Behold",1.0
"Beignets",6.0
"Beijings",2.0
"Being",56.0
"Beirut",1.0
"Belevdere",1.0
"Belfast",1.0
"Belgian",16.0
"Belgians",1.0
"Belgium",6.0
"Believe",13.0
"Beligian",1.0
"Bell",24.0
"Bella",1.0
"Bellagio",1.0
"Belle",1.0
"Bellevue",1.0
"Bellies",1.0
"Bellini",4.0
"Bellisimo",1.0
"Bellissimo",1.0
"Bells",4.0
"Belly",10.0
"Belt",2.0
"Belvedere",2.0
"Ben",4.0
"Benches",2.0
"Bend",2.0
"Bene",1.0
"Benedict",35.0
"Benedictine",1.0
"Benesstyle",1.0
"Benigans",1.0
"Benihana",11.0
"Benihanas",1.0
"Benjis",1.0
"Benny",6.0
"Bentley",2.0
"Bento",2.0
"Benzoate",1.0
"Beowulf",1.0
"Beppos",1.0
"Berenjena",2.0
"Berindino",1.0
"Berkeley",2.0
"Berkshire",2.0
"Berlin",1.0
"Bermuda",2.0
"Bernie",3.0
"Berri",2.0
"Berries",1.0
"Berry",5.0
"Bertha",1.0
"Berthas",3.0
"Bertos",2.0
"Besides",29.0
"Best",108.0
"BestBuy",2.0
"Beth",3.0
"Bethany",5.0
"Betos",4.0
"Better",36.0
"Betty",11.0
"Bettys",1.0
"Between",17.0
"Beurre",1.0
"BevMo",29.0
"BevMos",1.0
"BevNoMo",1.0
"Beverages",1.0
"Beverly",1.0
"Bevmo",3.0
"Beware",11.0
"Beyonce",1.0
"Beyond",11.0
"Bf",6.0
"Bharta",2.0
"Bi",1.0
"BiRite",2.0
"Bialys",5.0
"Bianco",66.0
"Biancos",10.0
"Biancothough",1.0
"Biancoverde",2.0
"Biancoverdes",1.0
"Biaz",1.0
"Bibim",2.0
"Bibimbap",4.0
"Biblical",1.0
"Bicycles",1.0
"Biden",1.0
"Biersch",3.0
"Bierschs",1.0
"Biet",3.0
"Big",114.0
"BigAss",2.0
"BigEarlsBBQ",1.0
"BigMouths",2.0
"BigTen",1.0
"Biggest",2.0
"Biggie",1.0
"Bike",3.0
"Bikini",1.0
"Bil",1.0
"Bilked",1.0
"Bill",10.0
"Billet",1.0
"Bills",1.0
"Billy",5.0
"Biltmore",36.0
"Bim",1.0
"Bin",1.0
"Bink",8.0
"Binkely",1.0
"Binkley",9.0
"Binkleys",26.0
"Binklley",1.0
"Binks",3.0
"Bird",4.0
"Birds",2.0
"Birthday",6.0
"Birthdays",1.0
"Biscuit",3.0
"Biscuits",5.0
"Bismark",1.0
"Bison",5.0
"Bisque",9.0
"Bistro",37.0
"Bistroa",1.0
"Bit",2.0
"Bitches",1.0
"Bite",3.0
"Bites",2.0
"Biting",1.0
"Bittermelon",1.0
"Bizarre",1.0
"Bizarro",1.0
"Bizmark",2.0
"Bizzaro",2.0
"Bjs",1.0
"Blaaaaah",1.0
"Black",41.0
"BlackBerry",1.0
"BlackOut",2.0
"Blackberry",1.0
"Blacked",2.0
"Blackened",4.0
"Blade",1.0
"Blah",5.0
"Blaine",1.0
"Blaise",1.0
"Blanc",5.0
"Blanca",3.0
"Blanche",1.0
"Blanco",22.0
"Blancos",2.0
"Bland",11.0
"Blandoverpriced",1.0
"Blasphemy",1.0
"Blatina",1.0
"Blech",4.0
"Bleck",1.0
"Bleh",7.0
"Blend",2.0
"Bless",2.0
"Bleu",4.0
"Blew",1.0
"Blimpie",1.0
"Blimpies",2.0
"Bliss",5.0
"Blissed",1.0
"BlissreBar",2.0
"Blizzard",1.0
"Blonde",4.0
"Blondie",1.0
"Blondies",2.0
"Blood",9.0
"Bloody",17.0
"Bloom",9.0
"Blossom",3.0
"Blossoms",1.0
"Blown",1.0
"Blows",1.0
"BlowsreBlows",1.0
"BluBurger",1.0
"Blue",82.0
"BlueBlack",1.0
"Blueberries",1.0
"Blueberry",5.0
"Bluefin",2.0
"Bluegrass",1.0
"Blues",10.0
"Blushing",1.0
"Blvd",6.0
"Bo",13.0
"Boa",4.0
"Boar",3.0
"Board",4.0
