_id,value
"*giggle*",1.0
"*gulp*",1.0
"*havent*",1.0
"*heart*",3.0
"*heartx*",2.0
"*highly*",1.0
"*hold",1.0
"*i",2.0
"*interesting*",1.0
"*might*",3.0
"*notch*",1.0
"*off",1.0
"*pizza",2.0
"*really*",1.0
"*right*",1.0
"*shivers*",1.0
"*shock",1.0
"*shudders*",1.0
"*sigh*",4.0
"*some*",1.0
"*squeal*",1.0
"*stepping",1.0
"*swore*",1.0
"*that*",1.0
"*the",1.0
"*the*",1.0
"*this*",1.0
"*too*",1.0
"*traditional",1.0
"*two",2.0
"*was*",1.0
"*yearo",1.0
"*years*",1.0
"*yum*",1.0
"@",25.0
"A",648.0
"AAA",2.0
"AAAAAANNNNNNNDDD",1.0
"AAAAMAZING",1.0
"AB",1.0
"ABC",1.0
"ABOUT",1.0
"ABSOLUTE",1.0
"ABV",1.0
"AC",12.0
"ACTUAL",2.0
"ACTUALLY",1.0
"ADA",1.0
"ADD",2.0
"ADDITION",1.0
"ADORABLE",1.0
"AFTER",6.0
"AG",1.0
"AGAIN",1.0
"AGO",1.0
"AH",1.0
"AHH",1.0
"AHHHHH",1.0
"AHHHHMAZING",1.0
"AHMAZING",1.0
"AHo",1.0
"AINT",1.0
"AJI",1.0
"AJs",32.0
"AK",1.0
"AKA",1.0
"AL",1.0
"ALERTALERTE",1.0
"ALIMENTACIN",1.0
"ALL",26.0
"ALLOWED",1.0
"ALMOST",1.0
"ALOHA",1.0
"ALSO",2.0
"ALUMINUM",1.0
"ALWAYS",10.0
"ALthough",1.0
"AM",14.0
"AMAAAAAZING",1.0
"AMAZEBALLS",2.0
"AMAZED",1.0
"AMAZING",60.0
"AMBIANCE",1.0
"AMC",2.0
"AMCnine",1.0
"AMIRIGHT",1.0
"AMMMMAAAZZZINNNNG",1.0
"AMber",4.0
"AN",1.0
"AND",66.0
"ANOTHER",5.0
"ANY",9.0
"ANYONE",4.0
"ANYTHING",5.0
"ANYTIME",1.0
"ANYWHERE",1.0
"ANd",1.0
"AOK",14.0
"APPS",1.0
"ARE",13.0
"AREA",3.0
"ARGH",1.0
"ARIZONA",1.0
"ARRRGH",1.0
"ARRRRRIZZZZONNNNA",2.0
"AS",3.0
"ASADA",1.0
"ASAP",7.0
"ASH",1.0
"ASK",1.0
"ASS",1.0
"ASU",29.0
"AT",5.0
"ATM",7.0
"AUB",1.0
"AUTHENTIC",2.0
"AUTOMATICALLY",1.0
"AVOID",1.0
"AW",2.0
"AWARDWINNING",1.0
"AWAY",1.0
"AWESOME",29.0
"AWESOMEits",1.0
"AWESOMEprobably",1.0
"AWSOME",1.0
"AX",1.0
"AYKM",1.0
"AZ",132.0
"AZBarbeque",1.0
"AZs",1.0
"AaaalooooHa",1.0
"Aah",1.0
"Aaron",7.0
"Aarons",1.0
"Abita",1.0
"About",25.0
"Above",4.0
"Abridged",1.0
"Absolute",3.0
"Absolutely",23.0
"Acacia",6.0
"Academy",1.0
"Accents",2.0
"According",8.0
"Accountability",2.0
"Ace",1.0
"Ach",1.0
"Achiote",1.0
"Acoustics",1.0
"Action",1.0
"Actual",3.0
"Actually",15.0
"Adam",5.0
"Adams",8.0
"Add",19.0
"Added",5.0
"Addicting",1.0
"Adding",7.0
"Addition",1.0
"Additional",2.0
"Additionally",3.0
"Adios",1.0
"Adler",1.0
"Admittedly",6.0
"Adobe",6.0
"Adobo",4.0
"Adorable",2.0
"Adorablelove",1.0
"Adovada",2.0
"Adovado",1.0
"Adrienne",2.0
"Adult",1.0
"Aegean",3.0
"Affordable",1.0
"Afghanistan",1.0
"Aforementioned",2.0
"Afraid",2.0
"Africa",3.0
"African",7.0
"AfricanAmerican",1.0
"After",277.0
"Afternoon",1.0
"Afterwards",2.0
"Again",59.0
"Again**",1.0
"Against",2.0
"Agaves",2.0
"Age",2.0
"Aged",2.0
"Agh",1.0
"Aglio",1.0
"Agnolotti",1.0
"Agree",1.0
"Agritopia",2.0
"Agritourism",2.0
"Agua",7.0
"Aguas",1.0
"Ah",10.0
"AhSo",1.0
"Ahem",1.0
"Ahh",3.0
"Ahhh",1.0
"Ahhhh",3.0
"Ahhhhh",1.0
"Ahhhhhhhhhhhhhyessssssssssss",1.0
"Ahi",22.0
"Ahmazing",1.0
"Ahwatukee",15.0
"Aide",2.0
"Aids",1.0
"Aiellos",5.0
"Aimee",1.0
"Aioli",1.0
"AirFryers",1.0
"Aires",1.0
"Airpark",2.0
"Airport",6.0
"Airways",3.0
"Aisles",2.0
"Ajax",2.0
"Aji",3.0
"Ajs",2.0
"Akaushi",1.0
"Akor",4.0
"Al",7.0
"AlHana",7.0
"AlHanaBaiz",1.0
"AlHanaand",1.0
"Alabama",2.0
"Aladdinpantwearing",1.0
"Alambre",1.0
"Alamos",1.0
"Alan",7.0
"Alas",7.0
"AlasIve",1.0
"Alaska",1.0
"Alaskan",5.0
"AlbaGore",1.0
"Albacore",7.0
"Albarino",1.0
"Alberts",3.0
"Albertsons",2.0
"Albondigas",3.0
"Albuquerque",1.0
"Alcohol",1.0
"Ale",18.0
"Ales",3.0
"Alessandros",1.0
"Alex",6.0
"Alexander",3.0
"Alexanders",1.0
"Alexis",2.0
"Alfred",1.0
"Alfredo",16.0
"Alfreds",1.0
"Alice",18.0
"Alien",1.0
"Alissa",2.0
"All",316.0
"AllAmerican",2.0
"AllYouCanEat",1.0
"Alla",2.0
"Allen",1.0
"Allergy",1.0
"Alley",1.0
"Alligator",5.0
"Allinall",4.0
"Allow",2.0
"Allyson",2.0
"Almond",3.0
"Almonds",1.0
"Almost",18.0
"Aloha",10.0
"Along",18.0
"Aloo",4.0
"Alot",1.0
"Already",1.0
"Alright",13.0
"Als",13.0
"Alsditch",1.0
"Also",217.0
"Alsoone",1.0
"Alternating",1.0
"Although",78.0
"Altogether",2.0
"Always",28.0
"Am",5.0
"Amanda",2.0
"Amateurish",1.0
"Amazing",51.0
"Amazingly",6.0
"Amber",11.0
"Ambiance",14.0
"Ambience",6.0
"Ambient",2.0
"Ameerah",1.0
"Amen",2.0
"America",20.0
"American",81.0
"AmericanItalian",1.0
"Americanaized",1.0
"Americanized",17.0
"Americano",3.0
"Americanos",1.0
"Americans",12.0
"Americanstyle",3.0
"Americas",17.0
"Amok",1.0
"Amore",1.0
"Ample",2.0
"Amsterdam",1.0
"Amuse",2.0
"Amy",22.0
"Amys",2.0
"An",39.0
"Anatomy",1.0
"Anazazi",2.0
"Ancestral",1.0
"Ancho",2.0
"Anchovies",2.0
"And",708.0
"AndIm",1.0
"Andersen",1.0
"Anderson",2.0
"Andiamo",1.0
"Andre",13.0
"Andrea",4.0
"Andreoli",2.0
"Andreolis",1.0
"Andres",5.0
"Andrew",4.0
"Andrews",4.0
"Andthey",1.0
"Angasaurus",1.0
"Angel",16.0
"Angela",6.0
"Angeles",5.0
"AngelesHacienda",1.0
"Angelesjust",1.0
"Angelina",1.0
"Angels",1.0
"Angus",7.0
"Animal",7.0
"Ann",1.0
"Anne",3.0
"Annie",1.0
"Anniversary",9.0
"Annnnnnnnnndddddddd",1.0
"Anns",1.0
"Another",81.0
"Ansel",1.0
"Anthem",1.0
"Anthony",3.0
"Anthropolgie",1.0
"Anthropologie",1.0
"Anticipation",2.0
"Antipasto",3.0
"Antonio",2.0
"Any",20.0
"Anyhoo",2.0
"AnyhooI",1.0
"Anyhow",5.0
"Anyone",10.0
"Anything",7.0
"Anytime",3.0
"Anyway",63.0
"Anywayas",1.0
"Anyways",30.0
"AnywaysI",2.0
"Anywaysnever",1.0
"Anywaysthe",2.0
"Anywhere",1.0
"Anywho",4.0
"Anywhooooo",1.0
"Ao",5.0
"Aok",1.0
"Aokay",1.0
"Apache",2.0
"Apart",1.0
"Apartment",1.0
"Aplenty",1.0
"Aplus",1.0
"Apolo",1.0
"App",6.0
"Apparently",23.0
"Appetite",3.0
"Appetito",1.0
"Appetizer",9.0
"Appetizers",8.0
"Apple",22.0
"Applebees",3.0
"Applebeesesque",1.0
"Apples",5.0
"Appleton",1.0
"Applewood",1.0
"Approved",1.0
"Approx",1.0
"Apps",3.0
"Apricot",2.0
"April",9.0
"Arabian",1.0
"Arbor",1.0
"Arborio",1.0
"Arcadia",18.0
"Arcadian",1.0
"ArcardiaBiltmore",2.0
"Arcas",1.0
"Are",24.0
"Area",17.0
"Areas",2.0
"Arena",4.0
"Arepa",2.0
"Arepas",4.0
"Argentenian",1.0
"Argentina",1.0
"Argentine",2.0
"Argh",1.0
"Arigato",1.0
"Arizona",183.0
"ArizonaThis",1.0
"Arizonait",1.0
"Arizonans",1.0
"Arizonas",2.0
"Arizonastyle",1.0
"Arizonians",1.0
"Ark",2.0
"Arlecchino",11.0
"Arlecchinos",3.0
"Arlin",2.0
"Arlington",1.0
"Armadillo",2.0
"Armandos",1.0
"Armed",3.0
"Armenian",1.0
"Army",4.0
"Arnold",6.0
"Aroma",1.0
"Around",1.0
"Arriba",2.0
"Arribas",2.0
"Arrived",4.0
"Arriving",3.0
"Arrogance",1.0
"Arrogant",6.0
"Arrondissement",1.0
"Arrowhead",5.0
"Arroz",1.0
"Art",8.0
"Artesia",2.0
"Arthur",3.0
"Artichoke",6.0
"Arties",1.0
"Artisan",2.0
"Artois",2.0
"Arts",2.0
"Arugala",1.0
"Arugula",2.0
"As",329.0
"Asada",15.0
"Asado",5.0
"AsadoAwesome",1.0
"Asahi",4.0
"Asain",1.0
"Asanebo",1.0
"Ash",3.0
"Ashley",1.0
"Asi",2.0
"Asia",9.0
"Asiago",1.0
"Asian",103.0
"AsianCuban",1.0
"AsianMexican",1.0
"Asians",3.0
"Aside",8.0
"Asidely",1.0
"Ask",10.0
"Asked",1.0
"Asking",1.0
"Asparagus",9.0
"Aspen",4.0
"Ass",5.0
"Association",2.0
"Asst",1.0
"Assuming",1.0
"At",143.0
"Ate",4.0
"Athenian",2.0
"Athens",2.0
"Atkins",2.0
"Atlantic",3.0
"Atlas",10.0
"Atmosphere",34.0
"Atmospherewise",1.0
"Atoyac",6.0
"Attached",1.0
"Attack",2.0
"Attended",1.0
"Attention",3.0
"Attentive",1.0
"Attic",1.0
"Au",6.0
"Audrey",6.0
"August",4.0
"Aunt",3.0
"Aussie",1.0
"Austin",6.0
"Austrailan",1.0
"Austrailia",1.0
"Australia",1.0
"Australian",2.0
"Authentic",7.0
"Authenticity",1.0
"Authors",1.0
"Automotive",3.0
"Autumn",1.0
"Av",5.0
"Avacodo",1.0
"Availability",2.0
"Ave",40.0
"Avenidas",1.0
"Avenue",31.0
"Avenues",1.0
"Average",4.0
"Avina",6.0
"Avocado",10.0
"Award",1.0
"Awatukee",2.0
"Away",1.0
"Awaze",1.0
"Awesome",55.0
"Awesomely",2.0
"Awful",1.0
"Awkward",3.0
"Awwwshit",1.0
"Awwwwwwed",1.0
"Ay",1.0
"Az",5.0
"Aztec",1.0
"Aztecs",2.0
"B",35.0
"BACK",3.0
"BACKGROUND",2.0
"BAD",4.0
"BAH",1.0
"BALLS",1.0
"BAM",2.0
"BAR",2.0
"BARELY",1.0
"BATHROOM",1.0
"BATTERED",2.0
"BAY",2.0
"BBB",1.0
"BBD",1.0
"BBQ",200.0
"BBQSchwarBQ",1.0
"BBQed",2.0
"BBQs",1.0
"BCS",1.0
"BE",6.0
"BEAN",1.0
"BECAUSE",1.0
"BEEF",1.0
"BEER",3.0
"BEERS",2.0
"BEFORE",5.0
"BEGAN",1.0
"BEIGNETS",1.0
"BEING",2.0
"BELLY",1.0
"BEPs",1.0
"BEST",62.0
"BEST*",1.0
"BETTER",3.0
"BETWEEN",1.0
"BEWARE",1.0
"BEYOND",1.0
"BF",25.0
"BFF",7.0
"BFFs",3.0
"BG",4.0
"BIANCOVERDE",1.0
"BIG",16.0
"BIGGEST",1.0
"BILL",1.0
"BINGO",1.0
"BIRFDAY",1.0
"BITCHEN",1.0
"BIg",1.0
"BJ",10.0
"BJs",5.0
"BLAND",2.0
"BLD",3.0
"BLISS",1.0
"BLOODY",1.0
"BLOWN",1.0
"BLT",24.0
"BLUEEYES",1.0
"BMW",1.0
"BN",1.0
"BOB",1.0
"BOBA",2.0
"BOGO",2.0
"BOGOall",2.0
"BOGOs",2.0
"BOMB",3.0
"BOMBcom",1.0
"BONUS",1.0
"BOOZE",1.0
"BOP",1.0
"BOTH",3.0
"BOTTLED",1.0
"BOTTOM",1.0
"BOX",2.0
"BREAD",2.0
"BREAKFAST",5.0
"BRIGHTEST",1.0
"BROUGHT",1.0
"BS",3.0
"BT",1.0
"BTL",1.0
"BTW",20.0
"BTWnot",1.0
"BUFFET",4.0
"BUILD",1.0
"BUMMER",1.0
"BUN",1.0
"BUNS",1.0
"BURGER",1.0
"BURGERS",1.0
"BURNT",1.0
"BURRO",2.0
"BUS",1.0
"BUSINESS",1.0
"BUT",23.0
"BWR",2.0
"BY",1.0
"BYO",1.0
"BYOB",19.0
"BYOBing",1.0
"B_R_E_A_D",2.0
"BaYar",1.0
"Bab",1.0
"Baba",3.0
"Babaghannuj",1.0
"Babaloos",2.0
"Babas",1.0
"Babbo",3.0
"Babbos",1.0
"Babelfish",2.0
"BabiesRUs",1.0
"Babloos",1.0
"Baby",10.0
"BabySunflowerI",1.0
"Bacardi",2.0
"Bacchanal",3.0
"Baccio",1.0
"Bachelor",1.0
"Bachelorette",1.0
"Back",16.0
"Bacon",44.0
"Bad",4.0
"Badman",2.0
"Bag",1.0
"Bagel",8.0
"Bagels",6.0
"Bagles",2.0
"Bah",2.0
"Bahaman",1.0
"Bahamas",3.0
"Bahn",1.0
"Bahooka",1.0
"Baileys",2.0
"Baiz",3.0
"Baja",6.0
"Bak",1.0
"Bake",2.0
"Baked",14.0
"Baker",1.0
"Bakery",14.0
"Ball",2.0
"Balls",2.0
"Balsamic",2.0
"Baltimore",1.0
"Balut",1.0
"Bam",1.0
"Ban",2.0
"Banana",15.0
"Bananas",3.0
"Band",2.0
"Bandara",2.0
"Bandera",3.0
"Bandido",1.0
"Bandidos",1.0
"Bang",1.0
"Bangers",1.0
"Bangkok",6.0
"Banh",8.0
"Bank",1.0
"Banner",1.0
"Bao",1.0
"Bap",2.0
"Bar",38.0
"BarBQue",1.0
"Barack",1.0
"Barbacoa",2.0
"Barbara",5.0
"Barbecue",1.0
"Barbeque",2.0
"Barbie",1.0
"Barbier",1.0
"Barcadi",1.0
"Barcelona",4.0
"Bards",2.0
"Bare",2.0
"Barley",2.0
"Barn",1.0
"Barnes",3.0
"Barneys",1.0
"BarneysIve",1.0
"Barns",1.0
"Barqs",2.0
"Barrel",7.0
"Barrels",1.0
"Barrio",12.0
"Bars",3.0
"Bartender",3.0
"Bartenders",2.0
"Baseball",1.0
"Based",13.0
"Baseline",4.0
"Bashas",4.0
"Basically",10.0
"Basicallythis",2.0
"Basil",33.0
"Basile",1.0
"Basket",1.0
"Basque",1.0
"Bass",7.0
"Bastard",1.0
"Bastardization",2.0
"Bathrooms",4.0
"Batman",1.0
"Batmanesque",1.0
"Batons",1.0
"Battered",1.0
"Batura",1.0
"Baumard",1.0
"Bavaria",2.0
"Bay",19.0
"Baybut",1.0
"Baynchaiv",1.0
"Bberry",1.0
"Bbq",2.0
"Bday",1.0
"Be",48.0
"Bea",1.0
"Beach",9.0
"Beads",1.0
"Beamish",1.0
"Bean",12.0
"Beans",19.0
"Bear",8.0
"Beard",4.0
"Bearnaise",2.0
"Bears",7.0
"Beast",1.0
"Beat",1.0
"Beatch",1.0
"Beattles",1.0
"Beau",2.0
"Beautiful",27.0
"Beautifully",1.0
"Beauty",1.0
"Beaver",5.0
"Because",38.0
"Becker",1.0
"Beckett",1.0
"Becketts",6.0
"Beckinsale",3.0
"Bed",1.0
"Beef",83.0
"BeefMy",1.0
"Beefsteak",1.0
"Been",14.0
"Beer",46.0
"Beerbread",1.0
"Beergarita",1.0
"Beers",8.0
"Beerwise",2.0
"Beet",3.0
"Beets",4.0
"Befo",1.0
"Before",26.0
"Beginning",1.0
"Behind",2.0
"Behold",1.0
"Beignets",4.0
"Being",34.0
"Beirut",1.0
"Belfast",1.0
"Belgian",10.0
"Belgians",1.0
"Belgium",5.0
"Believe",10.0
"Beligian",1.0
"Bell",11.0
"Belle",1.0
"Bellevue",1.0
"Bellies",1.0
"Bellini",4.0
"Bellisimo",1.0
"Bellissimo",1.0
"Bells",1.0
"Belly",8.0
"Belt",2.0
"Belvedere",1.0
"Ben",3.0
"Benches",2.0
"Bene",1.0
"Benedict",17.0
"Benedictine",1.0
"Benihana",2.0
"Benihanas",1.0
"Benjis",1.0
"Benny",5.0
"Bentley",2.0
"Bento",2.0
"Benzoate",1.0
"Beowulf",1.0
"Beppos",1.0
"Berenjena",2.0
"Berindino",1.0
"Berkshire",2.0
"Berlin",1.0
"Bernie",3.0
"Berri",2.0
"Berry",4.0
"Bertha",1.0
"Berthas",3.0
"Bertos",2.0
"Besides",17.0
"Best",91.0
"Beth",1.0
"Bethany",4.0
"Betos",2.0
"Better",27.0
"Betty",10.0
"Bettys",1.0
"Between",9.0
"Beurre",1.0
"BevMo",1.0
"Beverages",1.0
"Bevmo",1.0
"Beware",9.0
"Beyond",11.0
"Bf",6.0
"Bharta",1.0
"Bi",1.0
"BiRite",1.0
"Bialys",5.0
"Bianco",55.0
"Biancos",8.0
"Biancothough",1.0
"Biancoverde",2.0
"Biancoverdes",1.0
"Bibim",2.0
"Bibimbap",4.0
"Biblical",1.0
"Bicycles",1.0
"Biden",1.0
"Biet",3.0
"Big",77.0
"BigAss",1.0
"BigEarlsBBQ",1.0
"BigMouths",2.0
"Biggest",2.0
"Biggie",1.0
"Bike",2.0
"Bil",1.0
"Bill",3.0
"Bills",1.0
"Billy",3.0
"Biltmore",22.0
"Bim",1.0
"Bin",1.0
"Bink",8.0
"Binkley",7.0
"Binkleys",7.0
"Binklley",1.0
"Binks",3.0
"Bird",2.0
"Birthday",4.0
"Birthdays",1.0
"Biscuit",3.0
"Biscuits",2.0
"Bison",2.0
"Bisque",7.0
"Bistro",30.0
"Bistroa",1.0
"Bit",1.0
"Bitches",1.0
"Bite",3.0
"Bites",2.0
"Biting",1.0
"Bittermelon",1.0
"Bizarre",1.0
"Black",24.0
"BlackBerry",1.0
"BlackOut",2.0
"Blackened",4.0
"Blade",1.0
"Blah",2.0
"Blaine",1.0
"Blanc",4.0
"Blanca",3.0
"Blanche",1.0
"Blanco",14.0
"Blancos",2.0
"Bland",1.0
"Blech",2.0
"Bleh",1.0
"Bless",2.0
"Bleu",4.0
"Blimpie",1.0
"Bliss",2.0
"Blissed",1.0
"BlissreBar",1.0
"Blonde",2.0
"Blondies",2.0
"Blood",6.0
"Bloody",8.0
"Bloom",8.0
"Blossom",1.0
"Blossoms",1.0
"Blown",1.0
"Blows",1.0
"Blue",55.0
"Blueberry",4.0
"Bluefin",2.0
"Blues",6.0
"Blvd",3.0
"Bo",10.0
"Boa",2.0
"Boar",3.0
"Board",3.0
"Boars",3.0
"Boat",1.0
"Bob",4.0
"Boba",6.0
"Bobbi",1.0
"Bobbie",3.0
"Bobby",19.0
"BobbyQs",2.0
"Bobbys",2.0
"Bobo",1.0
"Bocca",5.0
"Bocce",1.0
"Bock",7.0
"Bocks",1.0
"Boddingtons",4.0
"Bodos",6.0
"Bodoswell",1.0
"Body",1.0
"Bogi",3.0
"Boiled",3.0
"Bok",2.0
"Bolillo",1.0
"Bolls",1.0
"Bollywood",7.0
"Bolognaise",1.0
"Bolognese",6.0
"Bomb",8.0
"Bombay",8.0
"Bomber",2.0
"Bombero",4.0
"Bomberos",9.0
"Bombers",4.0
"Bombs",3.0
"Bon",4.0
"Bond",1.0
"Bondlike",1.0
"Bone",4.0
"BoneIn",1.0
"Bonein",1.0
"Boneless",2.0
"Bones",1.0
"Bonita",2.0
"Bonjour",1.0
"Bonnie",2.0
"Bonnies",1.0
"Bonnito",1.0
"Bonus",12.0
"Boo",4.0
"Boogaloo",1.0
"Books",1.0
"Boombozz",1.0
"Boop",4.0
"Booster",1.0
"Boot",3.0
"Booth",1.0
"Bootlegger",1.0
"Borgata",1.0
"Boring",1.0
"Born",2.0
"Bos",1.0
"Bosa",2.0
"Bosc",1.0
"Bosnia",1.0
"Bosnian",16.0
"Bosnians",1.0
"Boston",14.0
"Bostonian",1.0
"Both",150.0
"Boti",1.0
"Bottles",1.0
"Bottom",16.0
"Bottomline",3.0
"Bouche",2.0
"Bouchon",1.0
"Bouf",1.0
"Boulders",1.0
"Bourban",1.0
"Bourbon",5.0
"Bourbonginger",1.0
"Bourdain",1.0
"Boutique",1.0
"Bowl",11.0
"Box",19.0
"Boxty",1.0
"Boy",20.0
"Boyfriend",3.0
"Boys",3.0
"Brace",1.0
"Brad",5.0
"Braden",1.0
"Bradley",1.0
"Brady",4.0
"Brain",1.0
"Braised",4.0
"Brak",1.0
"Branching",1.0
"Brand",3.0
"BrandiedCinnamon",1.0
"Branding",1.0
"Brandon",1.0
"Brasch",1.0
"Brat",7.0
"Brats",2.0
"Bratwurst",1.0
"Brave",1.0
"Bravi",1.0
"Bravo",9.0
"Brazil",1.0
"Brazilian",3.0
"Brazin",2.0
"Bread",44.0
"Breadfruit",6.0
"Breadfruits",1.0
"Break",3.0
"Breakdown",2.0
"Breakfast",35.0
"BreakfastBrunch",1.0
"Breakfasts",2.0
"Breakin",1.0
"Breaking",1.0
"Breast",2.0
"Brecken",1.0
"Breeze",8.0
"Brenda",2.0
"Brent",7.0
"Bressine",1.0
"Brew",1.0
"Brewed",1.0
"Brewery",4.0
"Brewing",4.0
"Bri",1.0
"Brian",16.0
"BrianBlantons",1.0
"Briana",2.0
"Brians",1.0
"Brick",2.0
"Bridal",1.0
"Bridge",1.0
"Brie",10.0
"Bright",2.0
"Brighton",1.0
"Briliiant",1.0
"Brilliant",3.0
"Bring",18.0
"Brio",7.0
"Brioche",3.0
"Brios",3.0
"Briscuit",2.0
"Brisket",10.0
"British",7.0
"Britney",4.0
"Britpop",1.0
"Brittany",1.0
"Broaden",1.0
"Broadway",3.0
"Broccoli",7.0
"Brockhe",1.0
"Brokedown",1.0
"Broken",2.0
"Brokers",4.0
"Bronners",1.0
"Bronx",1.0
"Brooke",3.0
"Brooklyn",5.0
"Bros",1.0
"BrosenBrus",2.0
"Brosenbrus",1.0
"Brought",2.0
"Brown",8.0
"Browned",1.0
"Brownie",2.0
"Brownies",10.0
"Browns",2.0
"Bru",1.0
"Bruce",3.0
"Bruchetta",3.0
"Bruchettathe",1.0
"Brueggers",1.0
"Brule",1.0
"Brulee",8.0
"Brunch",3.0
"Brunchlunch",1.0
"Bruschetta",6.0
"Brussel",2.0
"Brussels",4.0
"Bruxelles",1.0
"Bryan",5.0
"Bs",3.0
"Btw",2.0
"Bubba",3.0
"Bubble",1.0
"Bubl",1.0
"Buca",1.0
"Bucco",2.0
"Buck",3.0
"Buckboard",1.0
"Buckhorn",1.0
"Buckhunt",1.0
"Buckwheat",1.0
"Buco",2.0
"Bud",3.0
"Buda",1.0
"Budda",1.0
"Buddah",1.0
"Buddha",10.0
"Buddhas",1.0
"Buddy",1.0
"Buds",1.0
"Budweiser",3.0
"Budweser",1.0
"Bueno",1.0
"Buenos",3.0
"Buffalo",10.0
"BuffaloI",1.0
"Buffet",17.0
"BuffetCiCis",1.0
"Buffets",4.0
"Buiderz",1.0
"Build",6.0
"Builderz",6.0
"Building",4.0
"Bula",3.0
"Bulas",2.0
"Bulgher",1.0
"Bulgogi",6.0
"Bulgoki",1.0
"Bulkogi",2.0
"Bull",1.0
"Bumble",1.0
"Bummer",3.0
"Bun",22.0
"Bunch",1.0
"Bungalow",5.0
"Bunky",1.0
"Bunna",2.0
"Bunnas",1.0
"Bunny",1.0
"Buns",8.0
"Bunsbraised",1.0
"Buon",1.0
"Buona",1.0
"Buren",4.0
"Burger",92.0
"Burgers",11.0
"Burgerwhich",1.0
"Burma",1.0
"Burmese",8.0
"Burn",1.0
"Burns",1.0
"Burnt",1.0
"Burntbutter",1.0
"Burrata",3.0
"Burratahouse",1.0
"Burrito",12.0
"Burritos",4.0
"Burro",2.0
"Burros",1.0
"Bursting",2.0
"Buscemi",1.0
"Buschetta",2.0
"Bush",1.0
"Buster",1.0
"Busy",6.0
"But",692.0
"Butand",1.0
"Butcher",6.0
"Butt",1.0
"Butter",35.0
"Butterburger",3.0
"Butterburgers",1.0
"Buttercrunch",2.0
"Butterfields",6.0
"Butterfinger",2.0
"Butterfish",2.0
"Buttermilk",1.0
"Butternut",2.0
"Butters",5.0
"Butterscotch",2.0
"Buy",7.0
"Buzz",1.0
"Buzzcation",1.0
"By",50.0
"C",28.0
"CA",12.0
"CAKE",3.0
"CAKEOH",1.0
"CAL",1.0
"CAN",5.0
"CANS",1.0
"CANT",2.0
"CARD",1.0
"CARES",3.0
"CARNE",1.0
"CARROT",2.0
"CARROTS",2.0
"CASH",3.0
"CASHEW",2.0
"CAVEAT",2.0
"CB",2.0
"CBC",1.0
"CBCB",2.0
"CBCBs",1.0
"CC",9.0
"CCW",2.0
"CD",6.0
"CELERY",2.0
"CEO",5.0
"CF",4.0
"CFu",3.0
"CH",3.0
"CHAIN",2.0
"CHALLENGE",1.0
"CHAMP",1.0
"CHANGS",2.0
"CHARGED",1.0
"CHC",5.0
"CHEAP",9.0
"CHECK",1.0
"CHECKIN",2.0
"CHEESE",1.0
"CHEEboh",2.0
"CHEF",2.0
"CHICKEN",1.0
"CHILE",2.0
"CHIPS",3.0
"CHOCOLATE",2.0
"CHURN",2.0
"CIBO",2.0
"CLEAN",3.0
"CLEANEST",1.0
