_id,value
"AJI",1.0
"AJs",15.0
"AKA",2.0
"AL",1.0
"ALERTALERTE",1.0
"ALIMENTACIN",1.0
"ALL",16.0
"ALSO",2.0
"ALWAYS",8.0
"ALthough",1.0
"AM",8.0
"AMAAAAAZING",1.0
"AMAZEBALLS",2.0
"AMAZING",38.0
"AMBIANCE",1.0
"AMC",2.0
"AMCnine",1.0
"AMber",4.0
"AN",1.0
"AND",32.0
"ANGRY",1.0
"ANOTHER",1.0
"ANY",8.0
"ANYTHING",3.0
"ANYWHERE",1.0
"ANd",1.0
"AOK",13.0
"AOk",1.0
"ARE",5.0
"ARGH",1.0
"ARIZONA",1.0
"ARRRRRIZZZZONNNNA",2.0
"AS",3.0
"ASAP",4.0
"ASH",1.0
"ASK",1.0
"ASS",1.0
"ASU",16.0
"AT",4.0
"ATM",3.0
"AW",4.0
"AWESOME",20.0
"AWESOMEits",1.0
"AWESOMEprobably",1.0
"AWSOME",1.0
"AYCE",1.0
"AYKM",1.0
"AZ",68.0
"AZs",1.0
"Aah",1.0
"Aaron",7.0
"Aarons",2.0
"About",8.0
"Above",3.0
"Abridged",1.0
"Absolut",1.0
"Absolute",2.0
"Absolutely",11.0
"Acacia",2.0
"Accents",2.0
"According",1.0
"Accountability",2.0
"Action",1.0
"Actual",2.0
"Actually",10.0
"Adam",1.0
"Adams",6.0
"Add",12.0
"Added",5.0
"Addicting",1.0
"Adding",5.0
"Addition",1.0
"Additional",1.0
"Additionally",2.0
"Adios",1.0
"Admittedly",4.0
"Adobe",3.0
"Adobo",4.0
"Adorable",2.0
"Adorning",1.0
"Adovada",1.0
"Adriana",1.0
"Adrienne",2.0
"Affliction",1.0
"Afraid",2.0
"Africa",2.0
"African",2.0
"After",174.0
"Afterall",1.0
"Afternoon",1.0
"Again",38.0
"Again**",1.0
"Against",1.0
"Agaves",2.0
"Age",1.0
"Aged",2.0
"Agh",1.0
"Aglio",1.0
"Agnolotti",1.0
"Agua",1.0
"Ah",5.0
"AhSo",1.0
"Ahem",1.0
"Ahh",1.0
"Ahhh",1.0
"Ahhhh",2.0
"Ahhhhh",1.0
"Ahhhhhh",1.0
"Ahi",15.0
"Ahwatukee",5.0
"Aide",2.0
"Aids",1.0
"Aiellos",4.0
"Aioli",1.0
"Airplanes",1.0
"Airport",5.0
"Ajax",2.0
"Aji",3.0
"Ajo",1.0
"Ajs",1.0
"Akor",2.0
"Al",4.0
"AlHana",2.0
"AlHanaBaiz",1.0
"AlHanaand",1.0
"Alabama",1.0
"Aladdinpantwearing",1.0
"Alamos",1.0
"Alan",7.0
"Alas",7.0
"AlasIve",1.0
"Alaskan",2.0
"Albacore",5.0
"Alberts",3.0
"Albondigas",3.0
"Alcatraz",2.0
"Alcohol",2.0
"Ale",7.0
"Ales",2.0
"Alessandros",1.0
"Alex",4.0
"Alexander",2.0
"Alexanders",1.0
"Alexis",3.0
"Alfred",1.0
"Alfredo",9.0
"Alfreds",1.0
"Alica",2.0
"Alice",7.0
"All",202.0
"AllAmerican",2.0
"AllYouCanEat",1.0
"Alla",2.0
"Allen",1.0
"Alley",1.0
"Allinall",5.0
"Almond",5.0
"Almonds",1.0
"Almost",10.0
"Aloha",6.0
"Along",14.0
"Aloo",1.0
"Alot",1.0
"Alright",9.0
"Als",14.0
"Alsditch",1.0
"Also",118.0
"Alsoone",1.0
"Alternating",1.0
"Although",39.0
"Altogether",1.0
"Always",22.0
"Am",1.0
"Amanda",1.0
"Amaretto",1.0
"Amazing",29.0
"Amazingly",4.0
"Amber",1.0
"Ambiance",11.0
"Ambience",5.0
"Ambient",2.0
"Amen",1.0
"America",11.0
"American",51.0
"Americanized",12.0
"Americano",2.0
"Americans",7.0
"Americas",5.0
"Amok",1.0
"Among",1.0
"Amore",1.0
"Ample",1.0
"Amuse",2.0
"Amy",21.0
"Amys",2.0
"An",20.0
"Anatomy",1.0
"And",449.0
"Anderson",2.0
"Andre",13.0
"Andrea",3.0
"Andreoli",1.0
"Andreolis",1.0
"Andres",5.0
"Andrew",2.0
"Andrews",2.0
"Angel",7.0
"Angela",2.0
"Angeles",3.0
"AngelesHacienda",1.0
"Angelesjust",1.0
"Angels",2.0
"Angus",2.0
"Anibal",1.0
"Animal",8.0
"Anime",1.0
"Anita",1.0
"Ann",1.0
"Anna",1.0
"Anne",3.0
"Annie",1.0
"Anniversary",8.0
"Annnnd",1.0
"Another",48.0
"Answer",1.0
"Anthony",2.0
"Anthropolgie",1.0
"Anthropologie",1.0
"Anticipation",1.0
"Antipasto",3.0
"Antonio",2.0
"Any",11.0
"Anybody",2.0
"Anyhoo",1.0
"AnyhooI",1.0
"Anyhow",3.0
"Anyone",6.0
"Anything",4.0
"Anytime",3.0
"Anyway",36.0
"Anyways",13.0
"Anywaysnever",1.0
"Anywho",4.0
"Anywhooooo",1.0
"Ao",3.0
"Aokay",1.0
"Apache",3.0
"Apartment",1.0
"Aplus",2.0
"Apolo",1.0
"App",4.0
"Apparently",12.0
"Appetizer",4.0
"Appetizers",5.0
"Apple",11.0
"Applebees",2.0
"Apples",2.0
"Appreciated",1.0
"Approved",1.0
"Apricot",1.0
"April",4.0
"Arbor",1.0
"Arborio",1.0
"Arbuckles",1.0
"Arcadia",11.0
"Arcas",1.0
"Are",15.0
"Area",12.0
"Areas",2.0
"Arena",1.0
"Arigato",1.0
"Arik",1.0
"Arizona",95.0
"ArizonaThis",1.0
"Arizonait",1.0
"Arizonians",2.0
"Arlecchino",11.0
"Arlecchinos",3.0
"Arlin",1.0
"Arlington",1.0
"Armadillo",2.0
"Armagnac",1.0
"Armed",1.0
"Armenian",1.0
"Army",2.0
"Arnie",1.0
"Arnold",8.0
"Aroma",1.0
"Around",2.0
"Arrived",1.0
"Arriving",5.0
"Arrogant",1.0
"Arrowhead",8.0
"Arroz",2.0
"Art",3.0
"Artichoke",5.0
"Artisan",1.0
"Artois",1.0
"Arts",2.0
"Arugula",2.0
"As",209.0
"Asada",1.0
"Asado",4.0
"Asahi",3.0
"Asanebo",1.0
"Ash",4.0
"Ashley",4.0
"Asi",2.0
"Asia",6.0
"Asian",67.0
"AsianMexican",1.0
"Asianinspired",2.0
"Asians",2.0
"Aside",7.0
"Ask",8.0
"Asked",1.0
"Asking",1.0
"Asparagus",6.0
"Aspen",4.0
"Ass",2.0
"Assistant",1.0
"Asst",1.0
"At",92.0
"Ate",3.0
"Athenian",1.0
"Athens",2.0
"Atlantic",2.0
"Atlas",4.0
"Atmosphere",31.0
"Atoyac",7.0
"Attached",1.0
"Attack",5.0
"Attention",3.0
"Attentive",2.0
"Attic",1.0
"Au",7.0
"Audrey",1.0
"August",2.0
"Aunt",4.0
"Aussie",1.0
"Austin",3.0
"Austrailan",1.0
"Austrailia",1.0
"Australia",1.0
"Australian",1.0
"Authentic",2.0
"Authenticity",1.0
"Automotive",2.0
"Autumn",1.0
"Av",4.0
"Availability",2.0
"Avalanche",2.0
"Ave",21.0
"Avenidas",1.0
"Avenue",17.0
"Average",4.0
"Avina",4.0
"Avocado",6.0
"Aw",1.0
"Awatukee",1.0
"Away",1.0
"Awaze",1.0
"Awesome",27.0
"Awesomely",2.0
"Awful",1.0
"Awkward",1.0
"Awwwwwwed",1.0
"Ay",1.0
"Ayesha",2.0
"Az",4.0
"Aztec",1.0
"B",36.0
"BACK",1.0
"BAD",5.0
"BALLS",1.0
"BAM",1.0
"BAR",1.0
"BARCADIA",1.0
"BBB",1.0
"BBQ",105.0
"BBQSchwarBQ",1.0
"BBQed",2.0
"BCS",1.0
"BE",6.0
"BEAVER***************",1.0
"BECAUSE",1.0
"BEEF",1.0
"BEER",1.0
"BEERS",2.0
"BEFORE",1.0
"BEIGNETS",1.0
"BEING",1.0
"BEST",30.0
"BETTER",2.0
"BETWEEN",1.0
"BEWARE",1.0
"BEYOND",1.0
"BF",10.0
"BFF",6.0
"BG",1.0
"BIANCOVERDE",1.0
"BIG",16.0
"BILL",1.0
"BITCHEN",1.0
"BIg",1.0
"BJ",9.0
"BJs",5.0
"BLD",1.0
"BLECH",1.0
"BLT",15.0
"BN",1.0
"BOB",1.0
"BOBA",3.0
"BOGO",2.0
"BOMB",2.0
"BOMBcom",1.0
"BONNIE",1.0
"BONUS",1.0
"BOOZE",1.0
"BOP",1.0
"BOTTOM",1.0
"BP",1.0
"BREAKFAST",2.0
"BRIGHTEST",1.0
"BS",1.0
"BTW",15.0
"BTWnot",1.0
"BTWsomething",1.0
"BUN",1.0
"BUNS",1.0
"BURGERS",1.0
"BURNT",1.0
"BUSTED",1.0
"BUT",16.0
"BYOB",7.0
"B_R_E_A_D",2.0
"Bab",1.0
"Baba",5.0
"Babaghannuj",1.0
"Babaloos",2.0
"Babas",1.0
"Babbo",5.0
"BabiesRUs",1.0
"Baby",4.0
"BabySunflowerI",1.0
"Bacardi",1.0
"Bacchanal",2.0
"Bachelor",1.0
"Bachelorette",1.0
"Back",9.0
"Bacon",28.0
"Bad",6.0
"Badman",2.0
"Bagel",6.0
"Bagels",3.0
"Bagles",2.0
"Bahaman",1.0
"Bahamas",1.0
"Bahn",1.0
"Baileys",2.0
"Baiz",3.0
"Baja",5.0
"Bake",2.0
"Baked",5.0
"Bakery",12.0
"Bakeshop",1.0
"Ball",2.0
"Balls",2.0
"Balsamic",2.0
"Balut",1.0
"Ban",2.0
"Banana",8.0
"BananaPecan",1.0
"Bananas",1.0
"Bandara",2.0
"Bandera",4.0
"Bandido",1.0
"Bang",1.0
"Bangers",1.0
"Bangkok",3.0
"Banh",1.0
"Bank",1.0
"Bap",2.0
"Bar",25.0
"BarBQue",1.0
"Barack",1.0
"Barbacoa",2.0
"Barbara",4.0
"Barbecue",1.0
"Barbeque",2.0
"Barcadi",1.0
"Barcelona",2.0
"Barnes",2.0
"Barneys",1.0
"Barqs",1.0
"Barrel",4.0
"Barrels",1.0
"BarrettJackson",1.0
"Barrio",7.0
"Bars",2.0
"Bartender",1.0
"Bartenders",1.0
"Bartendersnicest",1.0
"Baseball",1.0
"Based",7.0
"Baseline",3.0
"Bashas",2.0
"Basic",1.0
"Basically",7.0
"Basicallythis",2.0
"Basil",20.0
"Basile",1.0
"Baskin",1.0
"Basque",1.0
"Bastardization",2.0
"Bathrooms",3.0
"Batman",1.0
"Batons",1.0
"Baumard",1.0
"Bavaria",1.0
"Bay",15.0
"Baybut",1.0
"Bberry",1.0
"Bbq",2.0
"Be",25.0
"Beach",5.0
"Beads",1.0
"Bean",6.0
"Beans",10.0
"Bear",5.0
"Beard",2.0
"Bearnaise",2.0
"Bears",1.0
"Beast",1.0
"Beat",1.0
"Beau",1.0
"Beautiful",15.0
"Beautifully",1.0
"Beauty",1.0
"Beaver",4.0
"Because",26.0
"Becker",1.0
"Becketts",5.0
"Beckinsale",3.0
"Bed",1.0
"Bee",2.0
"Beef",57.0
"Beefsteak",1.0
"Been",17.0
"Beer",29.0
"Beers",2.0
"Bees",1.0
"Beetlejuice",1.0
"Beets",2.0
"Befo",1.0
"Before",18.0
"Behold",1.0
"Beignets",2.0
"Beijings",2.0
"Being",20.0
"Belfast",1.0
"Belgian",3.0
"Belgians",1.0
"Belgium",4.0
"Believe",6.0
"Beligian",1.0
"Bell",4.0
"Bella",1.0
"Belle",1.0
"Bellevue",1.0
"Bellies",1.0
"Bellini",3.0
"Bellissimo",1.0
"Bells",1.0
"Belly",4.0
"Belt",1.0
"Ben",1.0
"Benches",1.0
"Benedict",18.0
"Benihana",2.0
"Benihanas",1.0
"Benny",3.0
"Bentley",1.0
"Bento",1.0
"Benzoate",1.0
"Beowulf",1.0
"Beppos",1.0
"Berkshire",1.0
"Berri",2.0
"Berries",1.0
"Bertha",1.0
"Besides",9.0
"Best",48.0
"BestBuy",2.0
"Beth",1.0
"Bethany",2.0
"Better",13.0
"Between",8.0
"Beurre",1.0
"BevMo",6.0
"Beverages",1.0
"Bevmo",3.0
"Beware",3.0
"Beyond",7.0
"Bf",5.0
"Bi",1.0
"BiRite",1.0
"Bialys",3.0
"Bianco",23.0
"Biancos",4.0
"Biancothough",1.0
"Biancoverde",2.0
"Biaz",1.0
"Bibim",2.0
"Bibimbap",4.0
"Bicycles",1.0
"Biden",1.0
"Bierschs",1.0
"Biet",1.0
"Big",48.0
"BigAss",1.0
"BigEarlsBBQ",1.0
"Biggest",1.0
"Bike",2.0
"Bil",1.0
"Bill",4.0
"Biltmore",15.0
"Bim",1.0
"Bin",1.0
"Bink",8.0
"Binkley",7.0
"Binkleys",11.0
"Binklley",1.0
"Binks",3.0
"Bird",1.0
"Birthday",3.0
"Birthdays",1.0
"Biscuits",1.0
"Bison",2.0
"Bisque",4.0
"Bistro",22.0
"Bit",1.0
"Bite",3.0
"Bittermelon",1.0
"Black",20.0
"BlackBerry",1.0
"BlackOut",2.0
"Blackened",1.0
"Blaine",1.0
"Blanc",5.0
"Blanca",3.0
"Blanche",1.0
"Blanco",3.0
"Bland",4.0
"Blatina",1.0
"Blech",1.0
"Bleh",1.0
"Bless",1.0
"Bleu",2.0
"Blew",1.0
"Blimpie",1.0
"Bliss",4.0
"Blissed",1.0
"BlissreBar",1.0
"Blonde",2.0
"Blondies",2.0
"Bloody",6.0
"Bloom",2.0
"Blossoms",1.0
"Blown",1.0
"Blue",31.0
"Blueberries",1.0
"Bluefin",1.0
"Bluegrass",1.0
"Blues",3.0
"Blvd",4.0
"Bo",3.0
"Boa",1.0
"Board",4.0
"Boat",1.0
"Bob",3.0
"Boba",11.0
"Bobbi",1.0
"Bobby",6.0
"Bobbys",1.0
"Bobs",1.0
"Bocca",3.0
"Bocce",1.0
"Bock",4.0
"Boddingtons",1.0
"BokChoy",1.0
"Bolls",1.0
"Bollywood",6.0
"Bolognaise",1.0
"Bolognese",3.0
"Bomb",6.0
"Bombay",2.0
"Bomber",2.0
"Bombero",4.0
"Bomberos",6.0
"Bombers",1.0
"Bond",1.0
"Bondlike",1.0
"BoneIn",1.0
"Boneless",1.0
"Bones",1.0
"Bonita",2.0
"Bonjour",1.0
"Bonnie",1.0
"Bonus",8.0
"Books",1.0
"Boombozz",1.0
"Booth",1.0
"Boring",1.0
"Born",1.0
"Bosa",1.0
"Bosc",1.0
"Bosnia",1.0
"Bosnian",15.0
"Bosnians",1.0
"Bossanova",1.0
"Boston",9.0
"Both",91.0
"Boti",1.0
"Bottles",1.0
"Bottom",12.0
"Bottomline",1.0
"Bouche",2.0
"Bouf",1.0
"Boulders",1.0
"Bourban",1.0
"Bourbon",5.0
"Boutique",1.0
"Bowl",8.0
"Box",4.0
"Boy",10.0
"Brad",2.0
"Bradley",1.0
"Brady",1.0
"Braised",4.0
"Brak",1.0
"Brand",2.0
"BrandiedCinnamon",1.0
"Brandon",1.0
"Brat",8.0
"Brats",2.0
"Bravi",1.0
"Bravo",2.0
"Brazil",1.0
"Brazilian",3.0
"Bread",23.0
"Breadfruit",5.0
"Breadfruits",1.0
"Break",3.0
"Breakdown",2.0
"Breakfast",19.0
"BreakfastBrunch",1.0
"Breakfasts",2.0
"Breakin",1.0
"Breast",1.0
"Breathalyzer",2.0
"Brecken",1.0
"Breckenridge",1.0
"Breeze",5.0
"Brenda",2.0
"Brent",7.0
"Brewed",1.0
"Brewers",1.0
"Brewery",3.0
"Brian",8.0
"Briana",2.0
"Brians",1.0
"Brick",1.0
"Bridal",1.0
"Brie",3.0
"Bright",1.0
"Brighton",1.0
"Briliiant",1.0
"Brilliant",2.0
"Bring",5.0
"Brio",4.0
"Brioche",1.0
"Brisket",5.0
"British",7.0
"Britney",3.0
"Brittany",1.0
"Broadway",1.0
"Broccoli",4.0
"Brockhe",1.0
"Brokedown",1.0
"Brokers",2.0
"Bronners",1.0
"Brooklyn",4.0
"Brown",3.0
"Browned",1.0
"Brownies",7.0
"Bruce",3.0
"Bruchetta",1.0
"Bruchettathe",1.0
"Brule",1.0
"Brulee",7.0
"Brunchlunch",1.0
"Brussels",4.0
"Bruxelles",1.0
"Bryan",5.0
"Bryant",1.0
"Bs",2.0
"Btw",2.0
"Bubba",1.0
"Bubble",3.0
"Bubl",1.0
"Buca",1.0
"Buck",2.0
"Buckboard",1.0
"Bucket",1.0
"Buckhorn",1.0
"Buckhunt",1.0
"Bucks",1.0
"Buckwheat",1.0
"Buco",2.0
"Buda",1.0
"Budda",1.0
"Buddha",4.0
"Buddhas",1.0
"Buddy",1.0
"Buds",1.0
"Budweiser",1.0
"Budweser",1.0
"Buffalo",1.0
"BuffaloI",1.0
"Buffet",12.0
"Buffets",3.0
"Build",1.0
"Builderz",4.0
"Building",3.0
"Bula",1.0
"Bulgogi",2.0
"Bulgoki",1.0
"Bulkogi",1.0
"Bummer",3.0
"Bun",6.0
"Bungalow",5.0
"Bunky",1.0
"Bunny",2.0
"Bunsbraised",1.0
"Buon",1.0
"Burbon",1.0
"Buren",3.0
"Burger",59.0
"BurgerLong",1.0
"Burgers",9.0
"Burgerwhich",1.0
"Burmese",3.0
"Burntbutter",1.0
"Burrata",3.0
"Burrito",4.0
"Burritos",1.0
"Burros",1.0
"Buschetta",2.0
"Bush",1.0
"Buster",1.0
"Busy",3.0
"But",418.0
"ButIm",2.0
"Butand",1.0
"Butcher",1.0
"Butt",1.0
"Butter",20.0
"Buttercrunch",2.0
"Butterfields",3.0
"Butterfinger",1.0
"Butterfish",2.0
"Buttermilk",1.0
"Butternut",2.0
"Butters",2.0
"Buy",4.0
"By",31.0
"Bypass",2.0
"C",22.0
"CA",6.0
"CAKE",1.0
"CAKEOH",1.0
"CALLED",1.0
"CAN",1.0
"CANT",2.0
"CARROTS",2.0
"CASH",1.0
"CASHEW",2.0
"CC",4.0
"CELERY",2.0
"CEO",5.0
"CF",5.0
"CFu",3.0
"CH",3.0
"CHAIN",2.0
"CHALLENGE",2.0
"CHAMP",1.0
"CHC",3.0
"CHEAP",10.0
"CHECKIN",2.0
"CHEESE",1.0
"CHEEboh",2.0
"CHEF",2.0
"CHEWY",1.0
"CHICKEN",1.0
"CHINESE",1.0
"CHINSE",1.0
"CHIPS",2.0
"CHOCOLATE",1.0
"CHOICES",1.0
"CHURN",1.0
"CIBO",2.0
"CKs",1.0
"CLEAN",3.0
"CLEARLY",1.0
"CMYE",2.0
"COCK",1.0
"COLD",1.0
"COME",1.0
"COMPLETELY",1.0
"CONSIDERATIONSCONSIDERACIONES",1.0
"CONSISTENTLY",2.0
"COOK",2.0
"COOKIES",1.0
"COUPLE",2.0
"COW",1.0
"CRAFT",2.0
"CRISPY",1.0
"CURRY",1.0
"CUSTOMER",1.0
"CUSTOMERS",1.0
"CVS",2.0
"CaCo",1.0
"Cab",3.0
"Cabana",1.0
"Cabernet",3.0
"Cabo",2.0
"Cactus",2.0
"Cadillac",1.0
"Caesar",18.0
"Caesars",1.0
"Caeser",1.0
"Caf",5.0
"Cafe",50.0
"Cafeand",1.0
"Cafes",1.0
"Caffe",1.0
"Cage",1.0
"Cagney",1.0
"Cajun",10.0
"Cake",11.0
"Cal",1.0
"Calabacitas",1.0
"Calabria",7.0
"Calamari",13.0
"Calderon",1.0
"Calf",1.0
"Cali",8.0
"Calico",2.0
"Calif",2.0
"California",34.0
"Californians",1.0
"Call",2.0
"Callie",1.0
"Calzone",5.0
"Calzones",1.0
"Cam",1.0
"Camarones",1.0
"Cambodian",5.0
"Cambridge",1.0
"Came",22.0
"Camelback",20.0
"Camelview",1.0
"Cameron",1.0
"Campaign",2.0
"Campbell",1.0
"Can",14.0
"Canada",2.0
"Canadian",2.0
"Canal",2.0
"Canasta",1.0
"Candied",1.0
"Candle",2.0
"Candyland",1.0
"Cane",1.0
"Canes",6.0
"Canoe",1.0
"Canoli",1.0
"Cans",1.0
"Cant",35.0
"Cantaloupe",1.0
"Cantina",2.0
"Canton",1.0
"Cantonese",4.0
"Cap",2.0
"Capital",18.0
"Caponata",2.0
"Cappuccino",3.0
"Caprese",1.0
"Capresse",1.0
"Captain",1.0
"Car",3.0
"Caramel",4.0
"Cardinal",1.0
"Cards",1.0
"Carefree",3.0
"Carey",1.0
"Caribbean",2.0
"Carin",14.0
"Carins",2.0
"Carlburg",2.0
"Carlos",1.0
"Carls",6.0
"Carlsbad",1.0
"Carly",1.0
"Carlys",1.0
"Carmel",3.0
"Carne",3.0
"Carnitas",6.0
"Carolina",1.0
"Carolinas",6.0
"Caroline",4.0
"Carpaccio",7.0
"Carrey",1.0
"Carrie",2.0
"Carrot",4.0
"Cartel",4.0
"Carumba",1.0
"Carvers",1.0
"Carylann",1.0
"Casa",2.0
"Cascios",2.0
"Casey",5.0
"Caseys",3.0
"Cash",3.0
"Cashew",2.0
"Cashews",4.0
"Casino",1.0
"Casserole",1.0
"Cassie",3.0
"Cast",2.0
"Castle",1.0
"Casual",2.0
"Cat",1.0
"Catering",1.0
"Caterpillar",2.0
"Catfish",5.0
"Caucasian",1.0
"Cave",6.0
"Caviar",1.0
"Cazadores",1.0
"Ceasar",2.0
"Cedar",3.0
"Cedarplank",1.0
"Celebration",1.0
"Celiac",2.0
"Cellar",3.0
"Cen",3.0
"CenPho",6.0
"Cenpho",1.0
"CentPho",1.0
"Center",15.0
"Central",26.0
"Centre",1.0
"Centro",1.0
"Cents",1.0
"Centurion",4.0
"Cerreta",1.0
"Certainly",3.0
"Certificate",2.0
"Cessnas",1.0
"Cevapi",2.0
"Ceviche",5.0
"Cha",1.0
"Chaching",1.0
"Chad",1.0
"Chadwick",2.0
"Chahn",1.0
"Chai",10.0
"Chain",1.0
"Chaintype",1.0
"Chakra",2.0
"Chalet",1.0
"Challa",1.0
"Challenge",1.0
"Chalupacabre",1.0
"Chambord",5.0
"Champagne",4.0
"Champion",1.0
"Champs",2.0
"Chan",4.0
"Chance",1.0
"Chandler",41.0
"Changs",6.0
"ChangsPeiWeiTenekosFlemings",1.0
"Channel",3.0
"Chans",3.0
"Chantelle",1.0
"Chanterelle",1.0
"Chanterelles",1.0
"Chao",1.0
"Char",2.0
"Character",1.0
"Charburger",2.0
"Chargers",1.0
"Charleen",2.0
"Charlene",1.0
"Charles",1.0
"Charming",1.0
"Chartreuses",1.0
"Chase",1.0
"Chased",1.0
"Chateaubriand",1.0
"Chay",1.0
"Cheap",4.0
"Cheaper",1.0
"Cheba",4.0
"Check",44.0
"Checked",3.0
"Cheddar",2.0
"Cheeburger",13.0
"Cheers",7.0
"Cheerseveryone",1.0
"Cheersish",1.0
"Cheese",56.0
"Cheeseburger",6.0
"Cheeseburgers",1.0
"Cheesecake",23.0
"Cheeseheaven",1.0
"Cheeses",1.0
"Cheez",1.0
"Chef",39.0
"ChefOwner",1.0
"Chefkitchen",1.0
"Chefowner",1.0
"Chefs",9.0
"Chele",1.0
"Chelsea",1.0
"Chelseas",5.0
"Chemay",1.0
"Chemyst",1.0
"Cher",1.0
"Cherry",7.0
"Cherrystone",1.0
"Chet",1.0
"Cheuvront",1.0
"Chewy",1.0
"Chiang",3.0
"Chianti",3.0
"Chibata",1.0
"Chic",1.0
"Chicago",35.0
"Chicagothats",1.0
"Chick",1.0
"ChickFiLayPanda",2.0
"Chicken",143.0
"ChickenBacon",2.0
"Chickens",1.0
"Chickpeas",1.0
"Chico",1.0
"Chicory",1.0
"Chiladas",4.0
"Chilaquiles",2.0
"Childhood",1.0
"Chile",25.0
"Chilean",6.0
"Chiles",3.0
"Chili",10.0
"Chiliaquiles",1.0
"Chilis",8.0
"Chill",4.0
"Chimay",2.0
"Chimi",3.0
"Chimichanga",3.0
"Chimichangas",1.0
"Chimis",1.0
"China",17.0
"Chinatown",1.0
"Chinese",105.0
"Chinesespiced",1.0
"Chino",2.0
"ChinoBandido",1.0
"Chip",2.0
"Chipotle",8.0
"Chips",15.0
"ChipsSalsa",2.0
"Chivichanga",3.0
"Chli",1.0
"Chloe",1.0
"Chloes",3.0
"Chock",1.0
"Chocolate",26.0
"ChocolateBerry",1.0
"Chodang",4.0
"Choice",5.0
"Cholla",2.0
"Cholula",1.0
"Chompies",7.0
"Choos",1.0
"Chop",9.0
"Chopped",1.0
"Chops",2.0
"Chorizo",8.0
"Chorro",1.0
"Chow",8.0
"Chris",35.0
"ChrisI",1.0
"Chrismy",2.0
"Chriss",1.0
"Chrissy",1.0
"Christ",1.0
"Christian",1.0
"Christina",6.0
"Christmas",9.0
"Christopher",8.0
"Christophers",4.0
"Chronic",1.0
"Chrysler",2.0
"Chu",1.0
"Chuck",1.0
"Chuhgajib",2.0
"Chunks",3.0
"Chunky",1.0
"Churn",2.0
"Churns",1.0
"Churros",2.0
"Chutney",1.0
"Chymist",1.0
"Chysler",1.0
"Ch›teauneufduPape",1.0
"Ciabbatta",1.0
"Cianna",2.0
"Ciao",9.0
"Cibo",15.0
"Cien",1.0
"Cigar",2.0
"Cilantro",4.0
"Cinco",2.0
"Cinderellas",1.0
"Cinema",2.0
"Cinemas",1.0
"Cinnamon",2.0
"Cinnamondusted",1.0
"Circle",7.0
"Circuit",1.0
"Cirlce",1.0
"Citadel",2.0
"Citizen",3.0
"Citrus",1.0
"City",31.0
"CityCenter",2.0
"CityNorth",3.0
"Cityscape",1.0
"Claim",3.0
"Claire",3.0
"Clam",2.0
"Clams",2.0
"Clarendon",1.0
"Clash",1.0
"Class",1.0
"Classic",6.0
"Claudio",1.0
"Clay",1.0
"Clayton",1.0
"Clean",13.0
"Clear",2.0
"Clearly",3.0
"Clientele",1.0
"Cliff",1.0
"Clooney",1.0
"Closed",2.0
"Clown",1.0
"Club",24.0
"Clubhouse",2.0
"Cmon",3.0
"Co",1.0
"Coach",6.0
"Coal",11.0
"Coast",3.0
"Cobain",1.0
